N,accepted_blocks,accumulated_work_per_block,active_fraction,active_miner_seconds,actual_hashes_per_accepted_block,aggregate_hashrate_hps,co2_kg,difficulty_mode,domain_M_total,duplicate_header_attempts,energy_per_accepted_block_kwh,energy_per_tx_kwh,final_difficulty,first_block_time_s,hardware,idle_fraction,idle_miner_seconds,initial_difficulty,mean_block_interval_s,mean_difficulty,mean_target_str,median_block_interval_s,n_templates,per_miner_hashrate_hps,protocol,seed,share_exhaust_time_s,sim_seconds,sleep_miner_seconds,t_target,template_exhaustion_rate,template_exhaustions,throughput_tx_per_s,total_attempts,total_energy_j,total_energy_kwh,total_hashes,unique_header_attempts
400,18,3.384e+17,1.0,4080000.0,3.1959999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.9087222222222222,0.0009543611111111111,3.384e+17,832.2256262699696,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,542.9106738061535,3.384e+17,342175204601998221985099572784834482634883881270713008521216,547.9207753488472,20,1410000000000.0,independent_header_pow,32,1200.0,10200.0,0.0,600.0,0.05,1,3.5294117647058822,5752799999999999600,123685200.0,34.357,5.752799999999999e+18,5752799999999999600
400,15,3.384e+17,1.0,4080000.0,3.8352000000000006e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,226.70997355108298,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,682.1619316038829,3.384e+17,342175204601998221985099572784834482634883881270713008521216,252.27022905007948,20,1410000000000.0,independent_header_pow,33,1200.0,10200.0,0.0,600.0,0.2,4,2.9411764705882355,5752799999999999600,123685200.0,34.357,5.752800000000001e+18,5752799999999999600
400,16,3.384e+17,1.0,4080000.0,3.5955e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.1473125000000004,0.0010736562500000002,3.384e+17,535.9090090709461,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,552.1114984946997,3.384e+17,342175204601998221985099572784834482634883881270713008521216,357.2110894192865,19,1410000000000.0,independent_header_pow,34,1200.0,10200.0,0.0,600.0,0.10526315789473684,2,3.1372549019607843,5752799999999999600,123685200.00000001,34.357000000000006,5.7528e+18,5752799999999999600
400,19,3.384e+17,1.0,4080000.0,3.027789473684211e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.8082631578947368,0.0009041315789473684,3.384e+17,260.61628282680283,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,541.1028284482566,3.384e+17,342175204601998221985099572784834482634883881270713008521216,344.668353597609,23,1410000000000.0,independent_header_pow,35,1200.0,10200.0,0.0,600.0,0.13043478260869565,3,3.7254901960784315,5752800000000000400,123685200.0,34.357,5.752800000000001e+18,5752800000000000400
400,16,3.384e+17,1.0,4080000.0,3.5955000000000006e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.1473125,0.00107365625,3.384e+17,95.87694439128582,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,646.5746972985035,3.384e+17,342175204601998221985099572784834482634883881270713008521216,540.8501410334411,19,1410000000000.0,independent_header_pow,40,1200.0,10200.0,0.0,600.0,0.10526315789473684,2,3.1372549019607843,5752799999999999600,123685200.0,34.357,5.752800000000001e+18,5752799999999999600
400,20,3.384e+17,1.0,4080000.0,2.8764000000000006e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.7178499999999999,0.000858925,3.384e+17,64.36486895445178,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,516.8483809079605,3.384e+17,342175204601998221985099572784834482634883881270713008521216,218.17999213488974,25,1410000000000.0,independent_header_pow,36,1200.0,10200.0,0.0,600.0,0.16,4,3.9215686274509802,5752800000000000400,123685199.99999999,34.357,5.752800000000001e+18,5752800000000000400
400,14,3.384e+17,1.0,4080000.0,4.1091428571428563e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.454071428571429,0.0012270357142857146,3.384e+17,332.39515144130286,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,756.0053753938162,3.384e+17,342175204601998221985099572784834482634883881270713008521216,268.19281256629574,19,1410000000000.0,independent_header_pow,39,1200.0,10200.0,0.0,600.0,0.21052631578947367,4,2.7450980392156863,5752799999999999200,123685200.00000001,34.357000000000006,5.752799999999999e+18,5752799999999999200
400,12,3.384e+17,1.0,4080000.0,4.7940000000000006e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.863083333333334,0.001431541666666667,3.384e+17,291.87124176167305,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,858.6761134522661,3.384e+17,342175204601998221985099572784834482634883881270713008521216,736.6237451376746,15,1410000000000.0,independent_header_pow,38,1200.0,10200.0,0.0,600.0,0.13333333333333333,2,2.3529411764705883,5752799999999999600,123685200.00000001,34.357000000000006,5.752800000000001e+18,5752799999999999600
400,19,3.384e+17,1.0,4080000.0,3.0277894736842106e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.8082631578947368,0.0009041315789473684,3.384e+17,48.618671325042556,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,525.5305719536278,3.384e+17,342175204601998221985099572784834482634883881270713008521216,405.17507307784797,21,1410000000000.0,independent_header_pow,41,1200.0,10200.0,0.0,600.0,0.047619047619047616,1,3.7254901960784315,5752799999999999600,123685200.0,34.357,5.7528e+18,5752799999999999600
400,14,3.384e+17,1.0,4080000.0,4.1091428571428576e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.4540714285714285,0.0012270357142857144,3.384e+17,899.4419531275277,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,691.6463649763931,3.384e+17,342175204601998221985099572784834482634883881270713008521216,424.6889676257724,18,1410000000000.0,independent_header_pow,42,1200.0,10200.0,0.0,600.0,0.16666666666666666,3,2.7450980392156863,5752800000000000000,123685200.0,34.357,5.752800000000001e+18,5752800000000000000
400,13,3.384e+17,1.0,4080000.0,4.42523076923077e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.6428461538461545,0.0013214230769230772,3.384e+17,2.9274285594411347,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,774.0431781329686,3.384e+17,342175204601998221985099572784834482634883881270713008521216,664.2264538141378,18,1410000000000.0,independent_header_pow,37,1200.0,10200.0,0.0,600.0,0.2222222222222222,4,2.549019607843137,5752799999999999200,123685200.00000001,34.357000000000006,5.752800000000001e+18,5752799999999999200
400,17,3.384e+17,1.0,4080000.0,3.384e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.021,0.0010105,3.384e+17,1192.4712661296078,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,535.2313571127486,3.384e+17,342175204601998221985099572784834482634883881270713008521216,323.08339857737815,21,1410000000000.0,independent_header_pow,43,1200.0,10200.0,0.0,600.0,0.14285714285714285,3,3.3333333333333335,5752799999999999600,123685200.0,34.357,5.7528e+18,5752799999999999600
400,18,3.384e+17,1.0,4080000.0,3.196e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.9087222222222222,0.0009543611111111111,3.384e+17,786.0952385547489,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,541.6714633615856,3.384e+17,342175204601998221985099572784834482634883881270713008521216,475.4139355088105,21,1410000000000.0,independent_header_pow,44,1200.0,10200.0,0.0,600.0,0.09523809523809523,2,3.5294117647058822,5752800000000001200,123685200.0,34.357,5.7528e+18,5752800000000001200
400,17,3.384e+17,1.0,4080000.0,3.3840000000000006e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.021,0.0010105,3.384e+17,1073.3487958752098,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,544.0034440493982,3.384e+17,342175204601998221985099572784834482634883881270713008521216,371.9122991839015,20,1410000000000.0,independent_header_pow,45,1200.0,10200.0,0.0,600.0,0.1,2,3.3333333333333335,5752799999999999200,123685200.0,34.357,5.752800000000001e+18,5752799999999999200
400,20,3.384e+17,1.0,4080000.0,2.8764000000000006e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.7178500000000003,0.0008589250000000002,3.384e+17,1666.8315279705184,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,448.84093234049413,3.384e+17,342175204601998221985099572784834482634883881270713008521216,261.9336241772801,23,1410000000000.0,independent_header_pow,46,1200.0,10200.0,0.0,600.0,0.08695652173913043,2,3.9215686274509802,5752800000000000400,123685200.00000001,34.357000000000006,5.752800000000001e+18,5752800000000000400
400,16,3.384e+17,1.0,4080000.0,3.5954999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.1473125,0.00107365625,3.384e+17,512.2909180550631,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,632.0942120520261,3.384e+17,342175204601998221985099572784834482634883881270713008521216,606.2602231949504,18,1410000000000.0,independent_header_pow,49,1200.0,10200.0,0.0,600.0,0.05555555555555555,1,3.1372549019607843,5752800000000000000,123685200.0,34.357,5.752799999999999e+18,5752800000000000000
400,12,3.384e+17,1.0,4080000.0,4.794e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.8630833333333334,0.0014315416666666667,3.384e+17,132.16859225866241,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,884.8500856180751,3.384e+17,342175204601998221985099572784834482634883881270713008521216,692.0865004627468,16,1410000000000.0,independent_header_pow,54,1200.0,10200.0,0.0,600.0,0.1875,3,2.3529411764705883,5752799999999999200,123685200.0,34.357,5.7528e+18,5752799999999999200
400,19,3.384e+17,1.0,4080000.0,3.0277894736842106e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.8082631578947368,0.0009041315789473684,3.384e+17,103.05881317833901,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,538.7143048534945,3.384e+17,342175204601998221985099572784834482634883881270713008521216,463.94527742579726,22,1410000000000.0,independent_header_pow,51,1200.0,10200.0,0.0,600.0,0.09090909090909091,2,3.7254901960784315,5752800000000001200,123685200.0,34.357,5.7528e+18,5752800000000001200
400,20,3.384e+17,1.0,4080000.0,2.8764e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.7178499999999999,0.000858925,3.384e+17,76.24667844433475,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,434.63758272465776,3.384e+17,342175204601998221985099572784834482634883881270713008521216,449.0167911442859,22,1410000000000.0,independent_header_pow,47,1200.0,10200.0,0.0,600.0,0.045454545454545456,1,3.9215686274509802,5752800000000000000,123685199.99999999,34.357,5.7528e+18,5752800000000000000
400,15,3.384e+17,1.0,4080000.0,3.8352000000000006e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.290466666666667,0.0011452333333333336,3.384e+17,539.7222247451298,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,638.0124968804691,3.384e+17,342175204601998221985099572784834482634883881270713008521216,588.0977834464741,18,1410000000000.0,independent_header_pow,48,1200.0,10200.0,0.0,600.0,0.1111111111111111,2,2.9411764705882355,5752800000000000800,123685200.00000001,34.357000000000006,5.752800000000001e+18,5752800000000000800
400,15,3.384e+17,1.0,4080000.0,3.8351999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,367.09195494996027,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,639.2096032565474,3.384e+17,342175204601998221985099572784834482634883881270713008521216,538.7863329531488,19,1410000000000.0,independent_header_pow,52,1200.0,10200.0,0.0,600.0,0.15789473684210525,3,2.9411764705882355,5752799999999999600,123685200.0,34.357,5.752799999999999e+18,5752799999999999600
400,22,3.384e+17,1.0,4080000.0,2.6149090909090915e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.5616818181818182,0.0007808409090909091,3.384e+17,691.4403216289929,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,412.690698289178,3.384e+17,342175204601998221985099572784834482634883881270713008521216,276.32852620842095,24,1410000000000.0,independent_header_pow,50,1200.0,10200.0,0.0,600.0,0.041666666666666664,1,4.313725490196078,5752800000000000400,123685199.99999999,34.357,5.752800000000001e+18,5752800000000000400
400,18,3.384e+17,1.0,4080000.0,3.1960000000000006e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.9087222222222222,0.0009543611111111111,3.384e+17,1144.6967848002566,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,482.85349318258375,3.384e+17,342175204601998221985099572784834482634883881270713008521216,320.1147773731525,20,1410000000000.0,independent_header_pow,53,1200.0,10200.0,0.0,600.0,0.05,1,3.5294117647058822,5752799999999999200,123685200.0,34.357,5.752800000000001e+18,5752799999999999200
400,17,3.384e+17,1.0,4080000.0,3.3839999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.021,0.0010105,3.384e+17,391.54925075984397,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,576.1868384058562,3.384e+17,342175204601998221985099572784834482634883881270713008521216,262.29597530975116,22,1410000000000.0,independent_header_pow,56,1200.0,10200.0,0.0,600.0,0.18181818181818182,4,3.3333333333333335,5752800000000000000,123685200.0,34.357,5.752799999999999e+18,5752800000000000000
400,17,3.384e+17,1.0,4080000.0,3.384e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.0210000000000004,0.0010105000000000001,3.384e+17,882.3710792433255,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,568.7052826573905,3.384e+17,342175204601998221985099572784834482634883881270713008521216,305.7065048382374,20,1410000000000.0,independent_header_pow,55,1200.0,10200.0,0.0,600.0,0.1,2,3.3333333333333335,5752800000000000800,123685200.00000001,34.357000000000006,5.7528e+18,5752800000000000800
400,14,3.384e+17,1.0,4080000.0,4.1091428571428563e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.4540714285714285,0.0012270357142857144,3.384e+17,1676.2640936736325,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,571.6932433741808,3.384e+17,342175204601998221985099572784834482634883881270713008521216,459.08652519328916,18,1410000000000.0,independent_header_pow,57,1200.0,10200.0,0.0,600.0,0.16666666666666666,3,2.7450980392156863,5752799999999999200,123685200.0,34.357,5.752799999999999e+18,5752799999999999200
400,11,3.384e+17,1.0,4080000.0,5.229818181818181e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,3.123363636363637,0.0015616818181818184,3.384e+17,842.5461735438794,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,859.5000636387336,3.384e+17,342175204601998221985099572784834482634883881270713008521216,475.46615458353335,15,1410000000000.0,independent_header_pow,67,1200.0,10200.0,0.0,600.0,0.2,3,2.156862745098039,5752800000000000000,123685200.00000001,34.357000000000006,5.752799999999999e+18,5752800000000000000
400,20,3.384e+17,1.0,4080000.0,2.8764000000000006e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.7178500000000003,0.0008589250000000002,3.384e+17,964.3935955658702,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,475.31458409046536,3.384e+17,342175204601998221985099572784834482634883881270713008521216,414.9067185365366,22,1410000000000.0,independent_header_pow,58,1200.0,10200.0,0.0,600.0,0.045454545454545456,1,3.9215686274509802,5752799999999999600,123685200.00000001,34.357000000000006,5.752800000000001e+18,5752799999999999600
400,16,3.384e+17,1.0,4080000.0,3.5955e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.1473125,0.00107365625,3.384e+17,288.7406448605702,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,636.1155388083224,3.384e+17,342175204601998221985099572784834482634883881270713008521216,399.000346133701,20,1410000000000.0,independent_header_pow,66,1200.0,10200.0,0.0,600.0,0.15,3,3.1372549019607843,5752800000000000400,123685200.0,34.357,5.7528e+18,5752800000000000400
400,15,3.384e+17,1.0,4080000.0,3.8352e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,470.67747952551207,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,690.1554298428418,3.384e+17,342175204601998221985099572784834482634883881270713008521216,480.941196603374,19,1410000000000.0,independent_header_pow,65,1200.0,10200.0,0.0,600.0,0.15789473684210525,3,2.9411764705882355,5752799999999999200,123685200.0,34.357,5.7528e+18,5752799999999999200
400,15,3.384e+17,1.0,4080000.0,3.8352e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,246.91133135411135,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,681.221643398776,3.384e+17,342175204601998221985099572784834482634883881270713008521216,601.6008078305954,18,1410000000000.0,independent_header_pow,59,1200.0,10200.0,0.0,600.0,0.1111111111111111,2,2.9411764705882355,5752800000000001600,123685200.0,34.357,5.7528e+18,5752800000000001600
400,15,3.384e+17,1.0,4080000.0,3.8351999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,276.35259535049505,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,661.3724035907634,3.384e+17,342175204601998221985099572784834482634883881270713008521216,478.750458901809,19,1410000000000.0,independent_header_pow,61,1200.0,10200.0,0.0,600.0,0.15789473684210525,3,2.9411764705882355,5752799999999999600,123685200.0,34.357,5.752799999999999e+18,5752799999999999600
400,15,3.384e+17,1.0,4080000.0,3.8351999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,171.13385231522838,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,547.4341384138307,3.384e+17,342175204601998221985099572784834482634883881270713008521216,448.9362592136031,18,1410000000000.0,independent_header_pow,69,1200.0,10200.0,0.0,600.0,0.1111111111111111,2,2.9411764705882355,5752800000000000000,123685200.0,34.357,5.752799999999999e+18,5752800000000000000
400,12,3.384e+17,1.0,4080000.0,4.7940000000000006e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.8630833333333334,0.0014315416666666667,3.384e+17,904.7741281672631,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,691.8834757778192,3.384e+17,342175204601998221985099572784834482634883881270713008521216,385.7096599846104,16,1410000000000.0,independent_header_pow,63,1200.0,10200.0,0.0,600.0,0.1875,3,2.3529411764705883,5752800000000000000,123685200.0,34.357,5.752800000000001e+18,5752800000000000000
400,11,3.384e+17,1.0,4080000.0,5.229818181818181e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,3.1233636363636363,0.0015616818181818182,3.384e+17,515.6125948292631,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,924.5729364767236,3.384e+17,342175204601998221985099572784834482634883881270713008521216,440.32489941075994,17,1410000000000.0,independent_header_pow,68,1200.0,10200.0,0.0,600.0,0.29411764705882354,5,2.156862745098039,5752799999999999200,123685200.0,34.357,5.752799999999999e+18,5752799999999999200
400,14,3.384e+17,1.0,4080000.0,4.1091428571428563e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.4540714285714285,0.0012270357142857144,3.384e+17,302.8754245165716,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,725.6132853477471,3.384e+17,342175204601998221985099572784834482634883881270713008521216,571.7729515169212,18,1410000000000.0,independent_header_pow,64,1200.0,10200.0,0.0,600.0,0.16666666666666666,3,2.7450980392156863,5752800000000000400,123685200.0,34.357,5.752799999999999e+18,5752800000000000400
400,20,3.384e+17,1.0,4080000.0,2.8763999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.7178499999999999,0.000858925,3.384e+17,191.4977805995851,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,525.842998873111,3.384e+17,342175204601998221985099572784834482634883881270713008521216,366.9381062172988,22,1410000000000.0,independent_header_pow,62,1200.0,10200.0,0.0,600.0,0.045454545454545456,1,3.9215686274509802,5752799999999998400,123685200.0,34.357,5.752799999999999e+18,5752799999999998400
400,23,3.384e+17,1.0,4080000.0,2.5012173913043478e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.493782608695652,0.0007468913043478261,3.384e+17,1772.5582802986637,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,355.3831216623005,3.384e+17,342175204601998221985099572784834482634883881270713008521216,258.6613994323584,25,1410000000000.0,independent_header_pow,60,1200.0,10200.0,0.0,600.0,0.04,1,4.509803921568627,5752800000000000400,123685200.0,34.357,5.7528e+18,5752800000000000400
400,18,3.384e+17,1.0,4080000.0,3.196e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.9087222222222227,0.0009543611111111113,3.384e+17,145.7539817770688,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,568.6148998677004,3.384e+17,342175204601998221985099572784834482634883881270713008521216,487.6406906259381,21,1410000000000.0,independent_header_pow,71,1200.0,10200.0,0.0,600.0,0.09523809523809523,2,3.5294117647058822,5752799999999999200,123685200.00000001,34.357000000000006,5.7528e+18,5752799999999999200
400,15,3.384e+17,1.0,4080000.0,3.8352e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.2904666666666667,0.0011452333333333332,3.384e+17,324.27719719280924,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,702.7238231264156,3.384e+17,342175204601998221985099572784834482634883881270713008521216,503.1823811581713,19,1410000000000.0,independent_header_pow,72,1200.0,10200.0,0.0,600.0,0.15789473684210525,3,2.9411764705882355,5752800000000000800,123685200.0,34.357,5.7528e+18,5752800000000000800
400,10,3.384e+17,1.0,4080000.0,5.7528e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,3.4356999999999998,0.00171785,3.384e+17,1239.0981111457618,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,814.8957870625322,3.384e+17,342175204601998221985099572784834482634883881270713008521216,466.2797248443658,15,1410000000000.0,independent_header_pow,70,1200.0,10200.0,0.0,600.0,0.26666666666666666,4,1.9607843137254901,5752800000000000000,123685200.0,34.357,5.7528e+18,5752800000000000000
400,17,3.384e+17,1.0,4080000.0,3.384e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.021,0.0010105,3.384e+17,1195.6949227606135,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,556.1937896723551,3.384e+17,342175204601998221985099572784834482634883881270713008521216,353.3516339092016,21,1410000000000.0,independent_header_pow,73,1200.0,10200.0,0.0,600.0,0.14285714285714285,3,3.3333333333333335,5752799999999999600,123685200.0,34.357,5.7528e+18,5752799999999999600
400,15,3.384e+17,1.0,4080000.0,3.8352000000000006e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.290466666666667,0.0011452333333333336,3.384e+17,1422.4387741493715,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,626.1943747213047,3.384e+17,342175204601998221985099572784834482634883881270713008521216,403.5852375210202,20,1410000000000.0,independent_header_pow,74,1200.0,10200.0,0.0,600.0,0.2,4,2.9411764705882355,5752800000000000800,123685200.00000001,34.357000000000006,5.752800000000001e+18,5752800000000000800
400,16,3.384e+17,1.0,4080000.0,3.5955e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.1473125,0.00107365625,3.384e+17,318.22772297672765,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,627.2187766138974,3.384e+17,342175204601998221985099572784834482634883881270713008521216,322.6055816686043,20,1410000000000.0,independent_header_pow,78,1200.0,10200.0,0.0,600.0,0.15,3,3.1372549019607843,5752799999999998800,123685199.99999999,34.357,5.7528e+18,5752799999999998800
400,24,3.384e+17,1.0,4080000.0,2.3969999999999997e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,1.4315416666666667,0.0007157708333333333,3.384e+17,1760.4680327400474,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,350.5624911528098,3.384e+17,342175204601998221985099572784834482634883881270713008521216,308.3453279052874,26,1410000000000.0,independent_header_pow,75,1200.0,10200.0,0.0,600.0,0.038461538461538464,1,4.705882352941177,5752799999999999600,123685200.0,34.357,5.752799999999999e+18,5752799999999999600
400,12,3.384e+17,1.0,4080000.0,4.7939999999999994e+17,564000000000000.0,15.288865,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.8630833333333334,0.0014315416666666667,3.384e+17,1066.0694673627504,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,802.9884640300075,3.384e+17,342175204601998221985099572784834482634883881270713008521216,427.19407174069715,16,1410000000000.0,independent_header_pow,80,1200.0,10200.0,0.0,600.0,0.1875,3,2.3529411764705883,5752800000000000400,123685199.99999999,34.357,5.752799999999999e+18,5752800000000000400
400,16,3.384e+17,1.0,4080000.0,3.5954999999999994e+17,564000000000000.0,15.288865000000003,D2_HASHRATE_SCALED_DIFFICULTY,676800000000000000,0,2.1473125000000004,0.0010736562500000002,3.384e+17,1067.5939285109368,H2_FIXED_PER_MINER_HASHRATE,0.0,0.0,3.384e+17,607.0652270340742,3.384e+17,342175204601998221985099572784834482634883881270713008521216,482.6956487566422,19,1410000000000.0,independent_header_pow,77,1200.0,10200.0,0.0,600.0,0.10526315789473684,2,3.1372549019607843,5752800000000000000,123685200.00000001,34.357000000000006,5.752799999999999e+18,5752800000000000000
